entity_id,company_name,industry,size_estimate,country,city,website,company_profile_url,decision_maker_name,decision_maker_role,decision_maker_profile_url,email,evidence,source_tags
f5f217f1-4245-43f5-b3dc-f14a9487bc1c,Top Logistics Companies in the U.S. and Worldwide (2025),Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.buske.com%2Fblog%2Ftop%2Dlogistics%2Dcompanies&rut=cd7ba341599908535c3079efc65a4cab17f6b6cf46f3f94720ca180790db95b3,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.buske.com%2Fblog%2Ftop%2Dlogistics%2Dcompanies&rut=cd7ba341599908535c3079efc65a4cab17f6b6cf46f3f94720ca180790db95b3,website
86f46b05-a9b1-4c5d-a372-c753e287f43a,Top 10 Logistics Companies Shaping the Industry in 2025,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fblog.ship%2Dpgl.com%2Ftop%2Dlogistics%2Dcompanies%2D2025%2Dindustry%2Dleaders%2Dand%2Dinnovators%2F&rut=5d6e3e63a8d6195fccbe2c89db699f9eaaafc2f7bf3d38dc1915e9f9a35d3879,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fblog.ship%2Dpgl.com%2Ftop%2Dlogistics%2Dcompanies%2D2025%2Dindustry%2Dleaders%2Dand%2Dinnovators%2F&rut=5d6e3e63a8d6195fccbe2c89db699f9eaaafc2f7bf3d38dc1915e9f9a35d3879,website
834ef176-4124-468f-bbd5-a26005b0e06f,Top 20 Logistics & Supply Chain Companies - TheCconnects,Logistics & Supply Chain,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fthecconnects.com%2Ftop%2D20%2Dlogistics%2Dsupply%2Dchain%2Dcompanies%2F&rut=261b5bcf54bcf0c4c00eade8162bd18d06820d70678e72550863f5481696da47,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fthecconnects.com%2Ftop%2D20%2Dlogistics%2Dsupply%2Dchain%2Dcompanies%2F&rut=261b5bcf54bcf0c4c00eade8162bd18d06820d70678e72550863f5481696da47,website
d19732d9-960e-46d5-ba3e-1febd753b0c4,Top 10 Largest Logistics Companies Worldwide in 2025 - LinkedIn,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.linkedin.com%2Fpulse%2Ftop10%2Dlargest%2Dlogistics%2Dcompanies%2Dworldwide%2D2025%2Dshippingnavigators%2Dzoiwf&rut=9d669d834e0de9316ec1171b3a932313e2b4690b7c96eb35d3a446df9ed6db01,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.linkedin.com%2Fpulse%2Ftop10%2Dlargest%2Dlogistics%2Dcompanies%2Dworldwide%2D2025%2Dshippingnavigators%2Dzoiwf&rut=9d669d834e0de9316ec1171b3a932313e2b4690b7c96eb35d3a446df9ed6db01,search_result
16ed2290-e4be-4e46-8a6b-9b8ffa118da5,2025 Top 10 Logistics Companies - thinkfreight.io,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.thinkfreight.io%2F2025%2Dtop%2D10%2Dlogistics%2Dcompanies%2F&rut=48d3f0deed33f47e232f9645b9eed5e6a1c96964921466267e4484724ad5e17b,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.thinkfreight.io%2F2025%2Dtop%2D10%2Dlogistics%2Dcompanies%2F&rut=48d3f0deed33f47e232f9645b9eed5e6a1c96964921466267e4484724ad5e17b,website
f53f8f18-d076-4396-bb21-e6e4409fb700,Top 11 Logistics Companies in the World - Expert Market Research,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.expertmarketresearch.com%2Fblogs%2Ftop%2Dlogistics%2Dcompanies&rut=c359929858e511ebbe1d4238be0bab7f41b13dc081bcbbf700abce2a2f49af28,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.expertmarketresearch.com%2Fblogs%2Ftop%2Dlogistics%2Dcompanies&rut=c359929858e511ebbe1d4238be0bab7f41b13dc081bcbbf700abce2a2f49af28,website
1c4da6ec-a3fa-4954-9f83-0f0ab9b4bc2f,Top 10: Logistics Brands | Supply Chain Magazine,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fsupplychaindigital.com%2Ftop10%2Ftop%2D10%2Dlogistics%2Dcompanies&rut=9319f6e7728a4c60d72ca4812f1c7ec14e74efffd744f0701d90a805c4b16b9c,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fsupplychaindigital.com%2Ftop10%2Ftop%2D10%2Dlogistics%2Dcompanies&rut=9319f6e7728a4c60d72ca4812f1c7ec14e74efffd744f0701d90a805c4b16b9c,website
5cc557f8-5677-43d1-8501-642ea8951b19,Top 11 Powerful Logistics Companies Shaping World - 2025,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.imarcgroup.com%2Ftop%2D11%2Dlogistics%2Dcompanies%2Dacross%2Dworlda&rut=605f849f17fdb861b5da86ea4168a86934488666e7da6779ef906f8128876089,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.imarcgroup.com%2Ftop%2D11%2Dlogistics%2Dcompanies%2Dacross%2Dworlda&rut=605f849f17fdb861b5da86ea4168a86934488666e7da6779ef906f8128876089,website
324ddde7-a0b4-4a1d-9743-e84a7a569f49,Top 12 Logistics Companies in the World - techsciresearch.com,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.techsciresearch.com%2Fblog%2FTop%2DLogistics%2DCompanies%2Din%2Dthe%2DWorld%2F4688.html&rut=99f9a5044615524bae24e35aa9a6efdef44ea4d9d9ab020ee2a61e1ba01288aa,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.techsciresearch.com%2Fblog%2FTop%2DLogistics%2DCompanies%2Din%2Dthe%2DWorld%2F4688.html&rut=99f9a5044615524bae24e35aa9a6efdef44ea4d9d9ab020ee2a61e1ba01288aa,website
9a75028a-6f8f-47d4-a913-257b203d9033,Logistics | GXO,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fgxo.com%2F&rut=0f78a012e98a638c29679fca9ddd13deb51f3dcdb7fc89d9fa97970815cc742b,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fgxo.com%2F&rut=0f78a012e98a638c29679fca9ddd13deb51f3dcdb7fc89d9fa97970815cc742b,website
6c5c7d87-dd11-4ea0-afeb-4abbfbb99486,2024 Top 100 Logistics | Transport Topics,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.ttnews.com%2Flogistics%2Frankings%2F2024&rut=548aab1afb5affcb1bb8c04dc1a2d08e4d1cdd046f05f7d35c719afef4c6c952,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.ttnews.com%2Flogistics%2Frankings%2F2024&rut=548aab1afb5affcb1bb8c04dc1a2d08e4d1cdd046f05f7d35c719afef4c6c952,website
57b4a6ee-6752-4633-a214-83724296a19a,2025's Top 100 3PLs: How Logistics Giants are Confronting Uncertainty,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.thelogisticsoflogistics.com%2F2025s%2Dtop%2D100%2D3pls%2Dhow%2Dlogistics%2Dgiants%2Dare%2Dconfronting%2Duncertainty%2Dwith%2Dseth%2Dclevenger%2F&rut=2e997a71471d430cebfb3433735937dd3cc6f946ccffbb1edff3ba12d624e5ab,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.thelogisticsoflogistics.com%2F2025s%2Dtop%2D100%2D3pls%2Dhow%2Dlogistics%2Dgiants%2Dare%2Dconfronting%2Duncertainty%2Dwith%2Dseth%2Dclevenger%2F&rut=2e997a71471d430cebfb3433735937dd3cc6f946ccffbb1edff3ba12d624e5ab,website
6fa19994-2087-4b46-abbf-6fa0bdd5c062,Top 10: Logistics Brands | Supply Chain Magazine,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fsupplychaindigital.com%2Ftop10%2Ftop%2D10%2Dlogistics%2Dbrands%2D2025&rut=1b278e6ca04e46248fd927a5365174519de1b52d2b6f5fead041ca027a488ceb,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fsupplychaindigital.com%2Ftop10%2Ftop%2D10%2Dlogistics%2Dbrands%2D2025&rut=1b278e6ca04e46248fd927a5365174519de1b52d2b6f5fead041ca027a488ceb,website
0d11bbd7-decb-4a97-a77e-b54615fb7a72,Freight And Logistics Companies - Top Company List,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.mordorintelligence.com%2Findustry%2Dreports%2Ffreight%2Dlogistics%2Dmarket%2Dstudy%2Fcompanies&rut=8a04f13af5e7a2868186dc64e926c32726167d5a80e51ee90c49592942aeeee5,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.mordorintelligence.com%2Findustry%2Dreports%2Ffreight%2Dlogistics%2Dmarket%2Dstudy%2Fcompanies&rut=8a04f13af5e7a2868186dc64e926c32726167d5a80e51ee90c49592942aeeee5,website
1bd9b352-3c47-43ed-8329-acb2420cc7db,A&A's Top 50 Global Third-Party Logistics Providers (3PLs) List,Unknown,,Saudi Arabia,,,https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.3plogistics.com%2F3pl%2Dmarket%2Dinfo%2Dresources%2F3pl%2Dmarket%2Dinformation%2Faas%2Dtop%2D50%2Dglobal%2Dthird%2Dparty%2Dlogistics%2Dproviders%2D3pls%2Dlist%2F&rut=fa86039a911f39dd7489cfb44d6c5281fd7d5d3d99a5e7c5bfbe4c65f86c95b1,,,,,From: https://duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.3plogistics.com%2F3pl%2Dmarket%2Dinfo%2Dresources%2F3pl%2Dmarket%2Dinformation%2Faas%2Dtop%2D50%2Dglobal%2Dthird%2Dparty%2Dlogistics%2Dproviders%2D3pls%2Dlist%2F&rut=fa86039a911f39dd7489cfb44d6c5281fd7d5d3d99a5e7c5bfbe4c65f86c95b1,website
